_id,name,locationStatus,direction,timestamp,rssiOne,rssiTwo
D54124DA96A41219219D4F9944F1BDA2,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368447508,-79,-85
4B4D1D57E88417ADD4C1DE396AB9CD8A,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368447871,-83,-84
7944CF3311F6E66317D37E50A6CB1CAC,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368448660,-79,-84
DB4E09B604DCE9267B84636B924422B5,FF:FF:C2:1D:9B:71,OUTSIDE,UNKNOWN,1551368448373,-83,-87
EB480710602B591C781E61F674246FB2,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368449387,-76,-88
8741E01CF0A911C9D683E3B705826E9C,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368449319,-88,-88
5F463B987D72530186F1C3A7E1CED08B,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368449220,-76,-89
A0449CCBDE2C2870CF90FA71D5AE84AF,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368449302,-86,-84
A4474C92A5266F467625F23D328CA2BB,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368450600,-72,-88
384648329D9E77731ECD1AF60C75E5A4,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368450622,-82,-91
714A91A9B71977480FCCA76338036DBC,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368450631,-71,-89
F84DEAEB4673707CC47102C272C20AA9,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368450551,-86,-88
9D48646E78E0A9229B305518DA086A9A,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368451661,-72,-85
93400CA92076C393DD6959AAEF441CB2,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368452157,-80,-89
BF48D32280130D813776AD9951297FBD,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368452437,-73,-93
2A4DC0A3B4B489F0F08E8862C415C586,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368452532,-80,-87
1C4C506AE46F565722154AA326EFFA97,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368453483,-74,-94
364556DBF1714AA309E4C75258B121B1,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368453114,-84,-89
B544F15D6AA50DC2AC4D88ECACEDF9A2,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368453238,-71,-89
9A42406B489DD5C039528C290F877C96,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368453865,-83,-90
B04B71D989FB6313D01BFFB94D4AB290,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368455377,-75,-89
C34544EB970BD1A3B297C8C520EB84AA,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368454549,-77,-92
CF433C427448C65A932D61553F61B6B2,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368455304,-76,-89
1B4DEE0F5B28E77AAE0991D4A7FF818A,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368455510,-79,-86
154DED4D40C3712F4044F132B9B0A781,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368456268,-76,-89
2F41323EEF4182187279EBF6D4354695,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368456475,-81,-85
424C941CE18D8DF34AF64790142258A1,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368456532,-79,-89
A94E84B9FDD994D3080DA3786DA7978C,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368456532,-76,-85
AD45180B80ACFDBDE4F64CE9B225E0B0,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368457157,-72,-83
B84821AE09FC8B54A5FC125E7067C3BF,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368457452,-74,-84
E34A589A614D7CD7E9A1E6EC1D89A6AF,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368457309,-81,-89
28421C88E2338AB3C3A0FAF1ED93E59C,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368458600,-65,-83
93402F4F99DA4A2B44E19B4BBF90C4A7,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368459463,-76,-95
E14C000B70CF5FBC0E5393B2B06D758B,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368458577,-79,-83
4949E9D0ADD0FC05121CB78CDB3613A2,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368459308,-72,-89
42480D4C15B4BBA9B83A702FEBA3D892,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368460166,-86,-95
E146EA47E03EF7D3148DF2671DB675AC,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368460465,-68,-91
8E4F48C274A5684465BB3DB4C9B253AD,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368460284,-81,-86
D941E0A675DCCA771D2E44BCB6857894,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368461407,-76,-95
7D460889C2BD181BE5ECCAC21BF8F3A1,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368461310,-82,-89
ED4CD596F1EB0542ACB9CF26EB789E90,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368461442,-86,-92
AD42DA2BF1F35ADF9B66D8DB58E73A80,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368463215,-77,-89
354B776767939B4B187DF9F657354D87,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368463594,-82,-90
1A4A01F148E8AF142524FA789A84B79F,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368463587,-90,-89
BB4C9EA5A3A98964C989A96230BA3980,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368464119,-74,-83
DE4475CACE50F7120D54FB1C32554EA0,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368464623,-87,-92
1947FEF39F135B2593BF5E78390DFAB4,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368466555,-88,-90
244797804071FAAEB3FA53712485A0A2,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368464066,-90,-89
2840FA3B0C971A853409FB403BBDEB92,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368465314,-76,-87
A94AAE1035CFB4776CD882F74CF53281,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368465409,-90,-92
FC41E0F9A632C2434421A17A69D0598D,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368466555,-88,-90
524D749A973DAAFA072A5C7BEC92419F,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368465771,-87,-89
BD48529CC53D9E8AE82B628D950CCD84,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368467537,-85,-89
B0482FCE6703CC1F6ADBC99EBD89B883,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368467585,-88,-94
3D4CBA56A06539A49C611A24CABD6194,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368467622,-88,-89
73425EABA802DCEA107C6C78AA3233A3,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368467320,-87,-92
B0411AB38D7BF05515518E21671134BE,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368468355,-85,-89
4942D9702506089CB8635715CD89F0BD,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368468459,-87,-90
444A90A533E7E040F7E0AB0AADB4FB8F,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368468488,-91,-93
CF489EA41A5234942BE43267DA7EB495,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368469451,-88,-92
EB4EEA2B83AE09759F673C3E65A77E9A,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368469494,-73,-89
BA48864449872A0A37AB7C88EE3A5BA2,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368469759,-88,-90
0840F40A097358D6886DC31B824F7E90,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368469521,-87,-93
174C2B3AF0FA9B07F062E1D628E928B4,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368470544,-82,-90
9F4E78ADCD0740370E950E545584FFB3,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368471409,-80,-88
F2418F093975FE6DC3E3FC9FFD5ED5B7,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368471327,-79,-86
F641A6CECBA4B86C19DE6A0964A3A595,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368471534,-84,-91
56498363A3CD86BBE43A97A15B574284,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368471479,-85,-90
8242333F532D121D344957BA910C7988,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368472530,-79,-88
534ACAB8DAF725D569E4940AB624E1B3,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368472577,-78,-87
03403826C887040FAA8E563FBAB90198,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368472642,-86,-91
514D35424CB98B6404BB9C36D3C431B6,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368472542,-86,-89
BC46BF5525C365FDCBB8FF54CC404192,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368474123,-78,-92
494023DD6F3BE4F95E040C1E5BF660A3,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368473441,-83,-87
B04DCD33A6E3103118DEB83B030E86A1,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368474849,-80,-83
B948D9D4A7164EE7537FB2F688407284,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368474540,-83,-91
E7427433589A5F6D41F806EA11A1A980,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368475664,-87,-92
3941CC84460988941F344D31F6641693,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368475515,-70,-81
8D4B2EF36C84F7B7C932AEC225316A8C,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368475367,-77,-83
014A78E60D121E7F7C59A4457DAC81AE,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368475575,-76,-91
4F4FD1BE50951E02B286F00AC4E787A3,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368476219,-91,-92
D549E9A9CBB36043C42A78F6052C10B4,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368476297,-75,-84
724BE191EC175A2C4864361676CD4AB3,FF:FF:C0:22:3D:C1,OUTSIDE,UNKNOWN,1551368476455,-74,-81
124D609E5FC92C84DE5224AE47F0B4A6,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368477634,-75,-87
4447E3641805DA6415121E0051B977BE,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368477863,-89,-87
1645EB416537542075245757C54A55B8,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368477798,-77,-82
534DDDF07CC5D320EBCCF3DF2E4688A5,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368478488,-73,-86
154BB71BDD5460E11A1780B1DF7C0BAA,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368478502,-72,-83
494991E4855F53E25229902E10D3FCA7,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368479260,-83,-89
134B9629641F81BF26DC7EDA3BE15684,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368479415,-75,-82
7647FD77C009F117ED8FAD2C451AC39B,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368479439,-77,-90
AC41A592B8094C21CC187AC973607CBA,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368479605,-70,-84
C7470050FD312E532C0DCA2F5E91C4AC,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368480610,-77,-87
294FE3862DD5257FCC15642D50CAF69E,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368481447,-83,-91
784EBD7A395EBFBC975CCA4F99A96490,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368481805,-85,-89
7346C8332D51BEBDE1EEE5CAB2C6BA85,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368481890,-82,-84
D243867860961A5105C2447B543FBF97,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368483895,-90,-87
264828E916A4400650B7D29C35EF309D,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368482081,-84,-91
F745D8BA568E4E9FA733874B07385EB3,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368481805,-85,-87
A847D77AAC58A4FF2E6645A8A0DD81A6,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368481890,-82,-89
C0486935D41AFFC17EB249CCDCFDAFB7,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368483895,-90,-87
9648481182C78AF461C9942C80251E85,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368483392,-84,-91
1C49AE077960ACF488651D0B86BB049F,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368483387,-87,-87
984234AD3C575BCD4DF68FFD208B549F,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368483494,-84,-91
1540382156F2019C9D0F13ED7EB46889,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368484513,-77,-87
854577C3104B8234EDA577DB281BA28C,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368484399,-86,-92
4D43F1C83B506A8786C1AD8D44E235B3,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368485855,-82,-87
384BA8F86DFBC29B46B612AA7107D0A0,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368485618,-90,-93
4048BC5A1610E4E4DE83AA4EFAB5AF8F,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368485938,-80,-84
3944878885118A88C8EAB73FF340AF81,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368486203,-88,-96
3B40DBFC2205AC8CBFED59623F56F8B2,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368485855,-82,-97
A74E1C93B287B34D09EF92157502FA93,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368486137,-87,-95
15406084DD8845C5B4A2465B227D2F81,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368487414,-78,-80
564D51A6F3929CD6736119F00C0F238C,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368487483,-89,-96
944EAC2895BEAA14F0715FBD125F7FA4,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368487274,-89,-97
5E42ADEAF26AAA5E3FB87DFD0F6AAAB1,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368487474,-89,-92
394581A2675EBCA9B05917442530938A,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368488523,-70,-79
D041580D60AC5B4FB64DF43492C6EAAB,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368488550,-80,-87
B748F116CEAEE1FBBB6B48965376A085,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368488819,-86,-89
DF4129F51EA715F71B87121C23A296B8,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368489434,-85,-93
4D40CBB0B60AD3A2812326FE1D00A399,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368490215,-70,-82
864E70DAF59D796497B7351A5759FEB1,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368491328,-83,-82
C94404E1F116E90B0EAFF6DEED4AD0A8,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368490140,-83,-90
2D4482BCD07EB3B23BA41BE81C1015BA,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368491738,-93,-86
3A46E1FC422C649632411FA8CD932297,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368491188,-71,-73
DB4F0F093470359DE876BE253D7427A6,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368491328,-83,-82
33488F718093D46292DA8427890029BE,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368492225,-79,-93
5745B6AC0C3205F0619D136377A0FA8A,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368491738,-93,-86
06474272339DC75A793343C64BEE13A9,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368492493,-69,-78
D14A5488BF9CEF9E1EB933895530E5BF,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368492598,-79,-82
864753A148A5A4DFCD3AA744CA5ACF86,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368493227,-78,-93
CA41D56C87D3E215487DC9F3CA1D8D96,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368493442,-85,-86
6D41521441B1D4FA1672DF39EA3D34A2,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368494160,-68,-75
524C79515E5C2DEA589F04FE1DF48582,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368494201,-76,-91
BA4B40CCAF679125D745C9EF179BAD90,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368494118,-82,-85
DE4913391C8891ED979240B1CB3CD4A8,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368494262,-77,-86
5549106D003182DA8139CE56574812A2,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368495573,-68,-83
DA4DD2ECF1CDA26E338FE29CBC5664B8,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368495556,-82,-91
B049CF17EE153BD54D5C9E44AEC2D894,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368495592,-80,-95
9C4553B9FEB9622E5405F17F84C7B1BA,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368495567,-79,-83
9B4292CFD8D10CED203E5F9FA684FB97,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368497646,-76,-79
B1464DCD08334EE09620ABE63DE08CAE,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368497308,-78,-86
274759A4C7E6E29D4841497CA83F68A9,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368497485,-78,-89
3E49486EA25F529F420B0A3A33B6A8AD,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368497587,-70,-85
3F4BE9BD8FA38127F031B75936B35EB9,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368498333,-71,-83
C04E7C0D92AD6A05A566C61D9142A789,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368498210,-85,-86
1B4C09F2537574C1D788AF1AEEE319A1,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368498392,-70,-84
D04487708007B768C59018AC01EA7EA2,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368498367,-73,-85
2C4D29F1742B6A88F146A44CA22F0380,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368499491,-79,-86
DE401CA61E1EE8CA69C4113E08EA1F82,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368500001,-88,-90
384E3A7F9121DA1D370FABA27CB13A9F,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368499625,-77,-88
DE46ED8C6CB38EF9A5C980E2E81FA9AB,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368500274,-83,-92
F44F4775DD064E7332181134EA0D00A8,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368501344,-84,-83
DE4DBAB17966AFE1707101ECFB5BCA82,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368501434,-86,-90
6643016D8F1C1D2324F39E63810AD6BA,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368501545,-77,-87
D144C47A1AD347065D7F5A55E437B6B6,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368501424,-81,-93
D94F9F462449B61CC2B39F334203BB9A,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368502251,-77,-89
1E4E6D534ED7265F8438A2FDFBE4CB91,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368502131,-83,-93
6841B6194637B3DE6737119F2C4666A9,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368503444,-87,-94
8243BCFA3B552D6010CB65E6710C5B88,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368502625,-81,-93
134CA64632984A76165C94B2E194C8A4,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368503517,-76,-88
FB4A95B5830B9A1E1DB74A3C847D23A1,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368503705,-89,-93
9F42E56387CB54337ABD21E185355AB7,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368504414,-90,-96
6949BB616515B706216F5AAD5CAF1F99,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368505641,-86,-88
A34D739D81E8928F7447AB0CDCBDBEBB,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368505590,-80,-89
CD4E870D929E8BC07BCCA0D2C1DE44B4,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368506526,-84,-88
58409FC38602B07A60D20ED83CB8E2BF,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368507661,-89,-91
424EEC7043CD36D603CCE94F6C1DF492,FF:FF:C2:1D:9B:71,OUTSIDE,UNKNOWN,1551368506544,-84,-89
B14E1C2DB70F882D58B680239842109F,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368508213,-82,-90
394D3E1AC9A469F7662463D2EC7B2EBC,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551368507661,-89,-89
EC4E9C56446BC39BA65CC9371336D9A1,FF:FF:C2:1D:9B:71,OUTSIDE,UNKNOWN,1551368509623,-85,-89
F845DE9C04DF8F65989527E765F780A7,FF:FF:C2:1D:9B:54,OUTSIDE,UNKNOWN,1551368511363,-89,-88
40466B1C3A9F9FC9D18462B82F60DF8B,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368509503,-76,-89
524A1498EE11109378C1DF9F694F9E97,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551368509528,-87,-89
574FA8406F9ED82026D927DF48149B9F,FF:FF:C2:1D:9B:71,OUTSIDE,UNKNOWN,1551368509623,-85,-89
